"245","mm","id1run11pefc99c22lu5i8v1c0","6472.599999979138","804","277"
"246","mm","id1run11pefc99c22lu5i8v1c0","6496.400000003632","828","272"
"247","mm","id1run11pefc99c22lu5i8v1c0","6516.499999968801","850","269"
"248","mm","id1run11pefc99c22lu5i8v1c0","6536.499999987427","871","264"
"249","mm","id1run11pefc99c22lu5i8v1c0","6556.500000006054","884","259"
"250","mm","id1run11pefc99c22lu5i8v1c0","6580.3999999770895","900","254"
"251","mm","id1run11pefc99c22lu5i8v1c0","6600.299999990966","914","251"
"252","mm","id1run11pefc99c22lu5i8v1c0","6620.300000009593","928","247"
"253","mm","id1run11pefc99c22lu5i8v1c0","6640.299999970011","946","242"
"254","mm","id1run11pefc99c22lu5i8v1c0","6660.600000002887","962","236"
"255","mm","id1run11pefc99c22lu5i8v1c0","6684.499999973923","978","232"
"256","mm","id1run11pefc99c22lu5i8v1c0","6704.599999997299","990","228"
"257","mm","id1run11pefc99c22lu5i8v1c0","6724.599999957718","1005","224"
"258","mm","id1run11pefc99c22lu5i8v1c0","6744.499999971595","1016","220"
"259","mm","id1run11pefc99c22lu5i8v1c0","6764.499999990221","1031","215"
"260","mm","id1run11pefc99c22lu5i8v1c0","6788.399999961257","1051","210"
"261","mm","id1run11pefc99c22lu5i8v1c0","6808.399999979883","1067","207"
"262","mm","id1run11pefc99c22lu5i8v1c0","6828.600000008009","1080","204"
"263","mm","id1run11pefc99c22lu5i8v1c0","6848.499999963678","1094","200"
"264","mm","id1run11pefc99c22lu5i8v1c0","6872.499999997672","1107","196"
"265","mm","id1run11pefc99c22lu5i8v1c0","6892.59999996284","1122","194"
"266","mm","id1run11pefc99c22lu5i8v1c0","6908.5999999661","1130","194"
"267","ld","id1run11pefc99c22lu5i8v1c0","6940.799999982119","1130","194"
"268","mm","id1run11pefc99c22lu5i8v1c0","6988.599999982398","1131","194"
"269","mm","id1run11pefc99c22lu5i8v1c0","6992.299999983516","1132","194"
"270","lu","id1run11pefc99c22lu5i8v1c0","6996.500000008382","1132","194"
"271","mm","id1run11pefc99c22lu5i8v1c0","7016.499999968801","1134","194"
"272","mm","id1run11pefc99c22lu5i8v1c0","7028.4999999566935","1136","194"
"273","mm","id1run11pefc99c22lu5i8v1c0","7040.600000007544","1137","194"
"274","ld","id1run11pefc99c22lu5i8v1c0","7109.10000000149","1137","194"
"275","mm","id1run11pefc99c22lu5i8v1c0","7124.499999976251","1138","194"
"276","lu","id1run11pefc99c22lu5i8v1c0","7164.4999999552965","1138","194"
"277","mm","id1run11pefc99c22lu5i8v1c0","7184.499999973923","1138","194"
"278","mm","id1run11pefc99c22lu5i8v1c0","7516.499999968801","1138","195"
"279","mm","id1run11pefc99c22lu5i8v1c0","7520.4999999841675","1137","195"
"280","mm","id1run11pefc99c22lu5i8v1c0","7528.400000010151","1136","196"
"281","mm","id1run11pefc99c22lu5i8v1c0","7558.399999979883","1134","197"
"282","mm","id1run11pefc99c22lu5i8v1c0","7582.699999969918","1134","198"
"283","mm","id1run11pefc99c22lu5i8v1c0","7598.599999968428","1132","199"
"284","mm","id1run11pefc99c22lu5i8v1c0","7622.600000002421","1131","202"
"285","mm","id1run11pefc99c22lu5i8v1c0","7634.4999999855645","1131","204"
"286","mm","id1run11pefc99c22lu5i8v1c0","7662.399999971967","1133","205"
"287","mm","id1run11pefc99c22lu5i8v1c0","7670.699999958742","1134","205"
"288","mm","id1run11pefc99c22lu5i8v1c0","7718.699999968521","1135","205"
"289","mm","id1run11pefc99c22lu5i8v1c0","7722.499999974389","1136","205"
"290","mm","id1run11pefc99c22lu5i8v1c0","7746.400000003632","1141","200"
"291","mm","id1run11pefc99c22lu5i8v1c0","7766.59999997355","1146","191"
"292","mm","id1run11pefc99c22lu5i8v1c0","7786.599999992177","1146","178"
"293","mm","id1run11pefc99c22lu5i8v1c0","7806.500000006054","1140","166"
"294","mm","id1run11pefc99c22lu5i8v1c0","7830.499999981839","1109","136"
"295","mm","id1run11pefc99c22lu5i8v1c0","7850.700000009965","1068","112"
"296","mm","id1run11pefc99c22lu5i8v1c0","7870.599999965634","1028","97"
"297","mm","id1run11pefc99c22lu5i8v1c0","7890.599999984261","991","90"
"298","mm","id1run11pefc99c22lu5i8v1c0","7910.600000002887","952","89"
"299","mm","id1run11pefc99c22lu5i8v1c0","7934.499999973923","906","89"
"300","mm","id1run11pefc99c22lu5i8v1c0","7954.3999999878","877","92"
"301","mm","id1run11pefc99c22lu5i8v1c0","7974.400000006426","852","96"
"302","mm","id1run11pefc99c22lu5i8v1c0","7994.499999971595","833","102"
"303","mm","id1run11pefc99c22lu5i8v1c0","8014.299999980722","812","112"
"304","mm","id1run11pefc99c22lu5i8v1c0","8038.299999956507","778","132"
"305","mm","id1run11pefc99c22lu5i8v1c0","8058.499999984633","752","152"
"306","mm","id1run11pefc99c22lu5i8v1c0","8078.600000008009","732","171"
"307","mm","id1run11pefc99c22lu5i8v1c0","8098.699999973178","721","186"
"308","mm","id1run11pefc99c22lu5i8v1c0","8122.600000002421","713","200"
"309","mm","id1run11pefc99c22lu5i8v1c0","8142.4999999580905","706","218"
"310","mm","id1run11pefc99c22lu5i8v1c0","8162.499999976717","703","237"
"311","mm","id1run11pefc99c22lu5i8v1c0","8182.600000000093","700","270"
"312","mm","id1run11pefc99c22lu5i8v1c0","8202.499999955762","700","298"
"313","mm","id1run11pefc99c22lu5i8v1c0","8226.599999994505","703","326"
"314","mm","id1run11pefc99c22lu5i8v1c0","8246.599999954924","718","350"
"315","mm","id1run11pefc99c22lu5i8v1c0","8266.4999999688","745","378"
"316","mm","id1run11pefc99c22lu5i8v1c0","8286.499999987427","778","402"
"317","mm","id1run11pefc99c22lu5i8v1c0","8306.400000001304","801","417"
"318","mm","id1run11pefc99c22lu5i8v1c0","8326.399999961723","827","430"
"319","mm","id1run11pefc99c22lu5i8v1c0","8350.500000000466","866","438"
"320","mm","id1run11pefc99c22lu5i8v1c0","8370.599999965634","900","439"
"321","mm","id1run11pefc99c22lu5i8v1c0","8390.59999998426","934","432"
"322","mm","id1run11pefc99c22lu5i8v1c0","8410.600000002887","969","419"
"323","mm","id1run11pefc99c22lu5i8v1c0","8434.499999973923","994","402"
"324","mm","id1run11pefc99c22lu5i8v1c0","8454.5999999973","1004","387"
"325","mm","id1run11pefc99c22lu5i8v1c0","8474.500000011176","1014","372"
"326","mm","id1run11pefc99c22lu5i8v1c0","8494.499999971595","1018","359"
"327","mm","id1run11pefc99c22lu5i8v1c0","8518.500000005588","1021","342"
"328","mm","id1run11pefc99c22lu5i8v1c0","8538.299999956507","1018","330"
"329","mm","id1run11pefc99c22lu5i8v1c0","8558.599999989383","1008","316"
"330","mm","id1run11pefc99c22lu5i8v1c0","8578.60000000801","998","301"
"331","mm","id1run11pefc99c22lu5i8v1c0","8598.499999963678","994","289"
"332","mm","id1run11pefc99c22lu5i8v1c0","8618.499999982305","993","278"
"333","mm","id1run11pefc99c22lu5i8v1c0","8642.59999996284","993","266"
"334","mm","id1run11pefc99c22lu5i8v1c0","8662.499999976717","987","255"
"335","mm","id1run11pefc99c22lu5i8v1c0","8682.499999995343","977","244"
"336","mm","id1run11pefc99c22lu5i8v1c0","8702.499999955762","958","229"
"337","mm","id1run11pefc99c22lu5i8v1c0","8726.599999994505","940","220"
"338","mm","id1run11pefc99c22lu5i8v1c0","8746.500000008382","925","212"
"339","mm","id1run11pefc99c22lu5i8v1c0","8766.399999964051","909","208"
"340","mm","id1run11pefc99c22lu5i8v1c0","8786.499999987427","869","202"
"341","mm","id1run11pefc99c22lu5i8v1c0","8806.500000006054","818","199"
"342","mm","id1run11pefc99c22lu5i8v1c0","8834.499999997206","757","199"
"343","mm","id1run11pefc99c22lu5i8v1c0","8850.299999990966","725","199"
"344","mm","id1run11pefc99c22lu5i8v1c0","8870.599999965634","682","199"
"345","mm","id1run11pefc99c22lu5i8v1c0","8890.399999974761","627","204"
"346","mm","id1run11pefc99c22lu5i8v1c0","8910.600000002887","564","214"
"347","mm","id1run11pefc99c22lu5i8v1c0","8934.499999973923","495","230"
"348","mm","id1run11pefc99c22lu5i8v1c0","8954.49999999255","432","244"
"349","mm","id1run11pefc99c22lu5i8v1c0","8974.400000006426","367","258"
"350","mm","id1run11pefc99c22lu5i8v1c0","8994.599999976344","298","272"
"351","mm","id1run11pefc99c22lu5i8v1c0","9014.399999985471","236","286"
"352","mm","id1run11pefc99c22lu5i8v1c0","9038.599999970756","168","303"
"353","mm","id1run11pefc99c22lu5i8v1c0","9058.399999979883","112","317"
"354","mm","id1run11pefc99c22lu5i8v1c0","9076.499999966472","65","328"
